"spell_duration","cens","case.ID","race","sex","highest_educ","age_at_start"
196,1,8570,2,2,0,1990
13,1,8572,3,2,0,1989
48,0,8572,3,2,0,1989
5,1,8573,2,1,0,1989
2,1,8573,2,1,0,1990
10,1,8573,2,1,0,1990
2,1,8573,2,1,0,1992
19,0,8573,2,1,0,1993
3,1,8574,2,1,0,1992
1,1,8574,2,1,0,1993
15,0,8574,2,1,0,1993
19,1,8576,2,1,0,1989
15,1,8576,2,1,0,1991
8,1,8576,2,1,0,1992
11,1,8576,2,1,0,1993
57,1,8577,2,1,0,1989
29,1,8577,2,1,0,1991
2,1,8577,2,1,0,1991
4,1,8577,2,1,0,1992
71,1,8577,2,1,0,1992
33,0,8578,2,2,0,1993
42,1,8579,2,2,0,1992
40,0,8579,2,2,0,1993
26,1,8580,2,2,0,1990
43,1,8580,2,2,0,1991
6,1,8580,2,2,0,1992
5,1,8581,2,1,0,1989
21,1,8583,2,2,0,1991
15,1,8583,2,2,0,1992
1,1,8583,2,2,0,1992
6,1,8583,2,2,0,1992
9,1,8584,2,1,0,1989
124,0,8584,2,1,0,1991
57,0,8589,3,1,0,1989
60,0,8590,3,2,0,1989
17,1,8591,3,1,0,1990
5,1,8593,3,2,0,1989
55,0,8593,3,2,0,1989
138,1,8596,2,1,0,1989
3,1,8596,2,1,0,1993
6,0,8596,2,1,0,1993
32,1,8597,2,1,0,1989
67,1,8597,2,1,0,1991
25,0,8597,2,1,0,1993
7,1,8599,2,1,1,1990
30,1,8599,2,1,1,1991
23,1,8599,2,1,1,1993
22,0,8600,2,2,0,1993
2,1,8602,2,1,0,1989
8,1,8602,2,1,0,1990
35,1,8605,2,2,0,1990
8,1,8609,2,1,0,1991
18,1,8609,2,1,0,1991
4,1,8609,2,1,0,1993
4,1,8612,2,2,0,1989
11,1,8612,2,2,0,1991
17,1,8612,2,2,0,1992
12,1,8614,1,2,0,1990
42,1,8614,1,2,0,1992
12,1,8615,2,2,0,1992
1,1,8617,2,1,0,1990
7,1,8617,2,1,0,1993
3,1,8618,2,2,0,1989
9,1,8618,2,2,0,1992
13,1,8621,2,1,0,1992
16,1,8621,2,1,0,1992
1,1,8622,2,2,1,1989
21,1,8623,2,1,1,1989
16,1,8623,2,1,1,1991
172,0,8626,2,1,0,1990
12,1,8630,2,1,0,1989
23,1,8631,2,2,0,1989
5,1,8631,2,2,0,1990
2,1,8631,2,2,0,1990
16,1,8631,2,2,0,1991
22,1,8631,2,2,0,1991
64,0,8631,2,2,0,1992
77,1,8632,2,1,0,1989
68,1,8633,2,1,1,1989
95,1,8633,2,1,1,1991
17,1,8633,2,1,1,1993
13,1,8634,2,2,0,1989
33,1,8634,2,2,0,1990
152,0,8634,2,2,0,1991
1,1,8636,2,2,0,1991
11,1,8637,3,2,0,1989
3,1,8638,2,2,1,1992
4,1,8639,2,2,0,1991
26,1,8639,2,2,0,1992
1,1,8641,2,2,0,1992
11,1,8641,2,2,0,1993
3,0,8641,2,2,0,1993
3,1,8642,2,2,0,1989
11,1,8642,2,2,0,1991
3,1,8643,2,2,0,1990
30,1,8643,2,2,0,1991
1,1,8644,2,1,0,1990
4,1,8644,2,1,0,1993
154,1,8645,2,1,0,1989
42,0,8645,2,1,0,1992
3,1,8647,2,1,0,1989
1,1,8647,2,1,0,1989
11,1,8647,2,1,0,1990
20,1,8647,2,1,0,1990
11,0,8647,2,1,0,1993
92,1,8648,2,2,1,1989
163,0,8649,2,2,0,1990
2,1,8651,2,1,0,1991
13,1,8654,2,1,0,1991
16,1,8654,2,1,0,1992
31,0,8654,2,1,0,1993
2,1,8655,2,1,0,1991
30,1,8655,2,1,0,1992
1,1,8657,2,1,0,1989
3,1,8657,2,1,0,1990
30,1,8657,2,1,0,1991
2,1,8658,2,2,0,1991
67,1,8658,2,2,0,1991
207,0,8660,2,2,1,1990
47,1,8661,2,1,0,1991
36,1,8662,2,2,0,1989
124,0,8662,2,2,0,1991
2,1,8664,2,2,1,1993
4,1,8665,2,2,0,1990
8,1,8665,2,2,0,1990
26,1,8666,2,1,0,1990
17,1,8666,2,1,0,1991
2,1,8668,2,2,1,1992
8,1,8669,2,1,1,1991
2,1,8669,2,1,1,1991
5,1,8669,2,1,1,1993
23,0,8669,2,1,1,1993
23,0,8671,2,1,1,1992
33,1,8672,2,1,0,1989
34,1,8672,2,1,0,1992
15,0,8672,2,1,0,1993
2,1,8673,2,2,1,1990
33,1,8675,2,2,1,1989
204,0,8675,2,2,1,1990
9,1,8677,2,1,0,1989
112,1,8677,2,1,0,1990
47,0,8677,2,1,0,1993
11,1,8678,2,1,0,1989
1,1,8678,2,1,0,1991
4,1,8678,2,1,0,1992
29,0,8678,2,1,0,1993
2,1,8679,2,2,0,1989
2,1,8682,2,1,0,1993
7,1,8683,2,1,0,1989
4,1,8683,2,1,0,1989
23,1,8683,2,1,0,1990
14,1,8685,2,2,0,1989
18,1,8685,2,2,0,1990
11,1,8685,2,2,0,1991
44,1,8686,2,1,0,1990
23,1,8686,2,1,0,1991
9,1,8686,2,1,0,1992
14,0,8686,2,1,0,1993
2,1,8689,2,1,0,1991
1,1,8689,2,1,0,1992
3,1,8689,2,1,0,1992
1,1,8689,2,1,0,1992
2,1,8689,2,1,0,1992
6,1,8690,2,2,0,1990
12,1,8690,2,2,0,1991
6,1,8690,2,2,0,1993
4,1,8690,2,2,0,1993
5,1,8691,2,1,0,1989
8,1,8691,2,1,0,1990
16,1,8691,2,1,0,1991
20,1,8691,2,1,0,1992
15,1,8691,2,1,0,1993
89,1,8692,2,2,0,1989
135,0,8692,2,2,0,1991
28,1,8693,2,2,0,1991
2,1,8693,2,2,0,1992
13,1,8693,2,2,0,1993
30,1,8694,2,2,0,1990
90,1,8694,2,2,1,1990
2,1,8694,2,2,1,1992
4,0,8694,2,2,1,1993
5,1,8696,2,2,0,1991
28,0,8696,2,2,0,1993
10,1,8697,2,2,1,1989
7,1,8701,3,2,0,1990
9,1,8704,1,1,0,1989
6,1,8704,1,1,0,1990
6,1,8704,1,1,0,1990
5,1,8704,1,1,0,1991
4,1,8704,1,1,0,1991
3,1,8704,1,1,0,1991
22,1,8704,1,1,0,1991
27,1,8704,1,1,0,1992
11,0,8704,1,1,0,1993
68,1,8705,1,2,0,1990
72,0,8705,1,2,0,1992
57,1,8706,1,2,0,1989
89,1,8706,1,2,0,1991
42,1,8709,1,1,0,1990
3,1,8709,1,1,0,1991
1,1,8709,1,1,0,1992
1,1,8709,1,1,0,1992
21,1,8710,1,1,0,1989
19,1,8710,1,1,0,1990
49,1,8710,1,1,0,1990
88,1,8710,1,1,0,1991
11,0,8710,1,1,0,1993
3,1,8713,3,1,0,1989
22,1,8713,3,1,0,1989
6,1,8714,1,2,0,1989
2,1,8716,3,2,0,1989
2,1,8716,3,2,0,1990
1,1,8720,3,2,1,1989
3,1,8720,3,2,1,1990
5,0,8720,3,2,1,1990
2,0,8721,3,2,0,1990
11,1,8722,1,1,0,1990
14,1,8722,1,1,0,1992
4,1,8723,1,1,1,1993
4,1,8723,1,1,1,1993
24,1,8726,1,1,0,1989
21,1,8726,1,1,0,1990
15,1,8726,1,1,0,1992
7,1,8727,1,1,0,1989
4,1,8727,1,1,0,1989
3,1,8727,1,1,0,1990
3,1,8727,1,1,0,1990
1,1,8730,3,1,0,1989
1,1,8730,3,1,0,1989
1,1,8732,3,1,0,1989
21,1,8732,3,1,0,1990
14,1,8733,3,2,0,1989
4,1,8733,3,2,0,1989
6,0,8733,3,2,0,1990
12,1,8735,3,1,1,1990
47,0,8736,3,2,0,1989
8,1,8741,1,1,1,1990
7,1,8741,1,1,1,1990
3,1,8741,1,1,1,1993
3,1,8748,3,2,1,1989
11,1,8749,2,1,0,1989
6,1,8749,2,1,0,1991
2,1,8750,3,2,0,1989
2,1,8752,3,2,0,1990
40,0,8757,3,2,0,1990
113,0,8759,1,2,1,1991
15,1,8760,3,2,0,1989
16,1,8760,3,2,0,1990
15,0,8762,3,2,0,1990
2,1,8763,3,2,0,1990
5,1,8766,3,2,0,1989
51,0,8766,3,2,0,1989
1,1,8768,3,1,1,1989
4,0,8770,3,2,0,1990
47,1,8771,3,1,0,1989
6,1,8778,3,1,0,1989
55,0,8778,3,1,0,1989
14,1,8779,3,2,0,1989
3,1,8783,3,2,0,1989
3,0,8783,3,2,0,1990
4,1,8784,3,1,0,1990
4,1,8784,3,1,0,1990
33,0,8785,3,1,0,1990
6,1,8786,2,1,0,1991
5,1,8787,2,2,0,1990
39,1,8787,2,2,0,1990
48,1,8787,2,2,0,1992
21,1,8789,2,2,0,1990
16,1,8789,2,2,0,1991
75,1,8790,2,1,0,1990
8,1,8790,2,1,0,1992
4,1,8790,2,1,0,1992
17,1,8791,2,2,0,1989
35,1,8791,2,2,0,1989
5,1,8792,2,1,1,1990
13,1,8793,2,1,1,1990
4,1,8793,2,1,1,1991
1,1,8793,2,1,1,1991
4,1,8793,2,1,1,1992
2,1,8793,2,1,1,1993
9,1,8794,2,2,0,1991
52,0,8797,3,2,0,1989
9,0,8798,3,2,0,1989
8,1,8799,3,2,0,1990
36,1,8800,3,2,0,1989
23,1,8802,3,2,0,1989
3,1,8802,3,2,0,1989
3,1,8802,3,2,0,1989
1,1,8803,3,1,0,1989
14,0,8805,3,1,0,1990
3,1,8808,3,1,0,1989
29,1,8809,3,2,0,1989
1,0,8809,3,2,0,1990
7,1,8811,1,2,0,1989
4,1,8811,1,2,0,1989
3,1,8811,1,2,0,1990
9,1,8811,1,2,0,1990
3,1,8811,1,2,0,1990
2,1,8811,1,2,0,1991
33,1,8811,1,2,0,1992
22,1,8813,1,1,0,1992
2,1,8813,1,1,0,1993
2,1,8814,1,1,0,1993
25,1,8815,1,2,0,1990
18,1,8815,1,2,0,1991
3,1,8815,1,2,0,1993
11,0,8815,1,2,0,1993
5,1,8816,3,2,0,1989
2,1,8816,3,2,0,1989
1,1,8817,3,1,0,1989
1,1,8817,3,1,0,1989
3,1,8817,3,1,0,1990
16,0,8817,3,1,0,1990
1,1,8819,3,2,0,1990
11,1,8824,3,1,1,1989
3,1,8824,3,1,1,1989
3,1,8824,3,1,1,1990
8,0,8826,3,2,1,1990
16,1,8828,3,2,1,1989
14,0,8828,3,2,1,1990
2,1,8832,3,1,0,1989
33,1,8832,3,1,0,1989
46,1,8840,2,2,0,1989
74,1,8840,2,2,0,1991
2,1,8840,2,2,0,1993
6,0,8848,3,2,1,1989
16,1,8852,1,1,0,1991
1,1,8852,1,1,0,1993
15,1,8853,1,2,1,1989
5,1,8854,1,2,0,1989
22,1,8855,1,1,1,1990
4,1,8855,1,1,1,1991
42,1,8855,1,1,1,1992
48,1,8856,1,1,0,1989
34,1,8856,1,1,0,1990
6,1,8856,1,1,0,1991
6,1,8857,1,1,0,1989
19,1,8857,1,1,0,1989
4,1,8857,1,1,0,1991
6,1,8857,1,1,0,1991
5,1,8857,1,1,0,1992
11,1,8858,1,2,1,1989
13,1,8858,1,2,1,1990
21,1,8858,1,2,1,1990
13,1,8858,1,2,1,1991
3,1,8858,1,2,1,1992
10,1,8858,1,2,1,1993
18,0,8858,1,2,1,1993
13,1,8861,1,2,1,1990
6,1,8861,1,2,1,1990
21,1,8861,1,2,1,1992
5,1,8861,1,2,1,1992
1,1,8862,1,1,1,1991
27,1,8863,1,1,1,1989
12,1,8863,1,1,1,1991
20,1,8863,1,1,1,1992
3,1,8864,1,2,1,1989
126,1,8864,1,2,1,1990
12,1,8864,1,2,1,1993
3,0,8864,1,2,1,1993
8,1,8865,1,1,0,1992
13,0,8865,1,1,0,1993
17,1,8866,1,1,0,1990
6,1,8870,1,2,0,1991
4,1,8872,1,1,0,1992
7,0,8872,1,1,0,1993
222,0,8873,1,2,1,1989
1,1,8874,3,2,1,1989
181,0,8875,1,2,1,1990
41,1,8877,1,1,0,1991
3,1,8877,1,1,0,1993
72,1,8878,1,2,1,1989
64,1,8879,1,1,0,1989
14,1,8879,1,1,0,1991
1,1,8882,1,1,0,1989
86,1,8882,1,1,0,1991
5,0,8882,1,1,0,1993
3,1,8884,1,1,1,1990
51,1,8884,1,1,1,1992
51,1,8886,1,1,0,1991
11,1,8888,1,2,0,1990
119,0,8888,1,2,0,1991
1,1,8889,1,2,0,1992
33,0,8889,1,2,0,1993
25,0,8890,1,2,0,1993
42,0,8891,1,1,1,1993
110,1,8892,1,1,0,1989
64,0,8892,1,1,0,1992
15,1,8893,1,1,0,1989
65,1,8893,1,1,0,1990
28,1,8893,1,1,0,1991
15,1,8893,1,1,0,1992
16,1,8894,1,1,0,1990
4,1,8894,1,1,0,1992
38,1,8894,1,1,0,1992
91,1,8895,1,2,0,1990
15,1,8895,1,2,0,1992
21,1,8895,1,2,0,1992
10,1,8896,1,2,1,1990
10,1,8896,1,2,1,1990
3,1,8896,1,2,1,1990
3,1,8897,1,1,1,1993
6,1,8899,1,2,0,1990
180,0,8899,1,2,0,1990
59,1,8900,1,2,1,1989
47,1,8900,1,2,1,1991
63,0,8900,1,2,1,1992
18,1,8902,1,2,1,1992
7,1,8904,1,2,1,1990
131,0,8910,1,2,0,1991
39,1,8912,1,2,1,1989
3,1,8912,1,2,1,1991
2,1,8912,1,2,1,1992
2,1,8914,1,1,0,1989
178,1,8915,1,1,0,1990
70,1,8916,1,2,0,1990
2,1,8917,1,1,0,1989
2,1,8917,1,1,0,1989
4,1,8917,1,1,0,1989
4,1,8917,1,1,0,1989
3,1,8917,1,1,0,1991
29,1,8918,1,2,0,1990
31,0,8918,1,2,0,1993
13,1,8920,1,2,0,1989
9,1,8920,1,2,0,1990
11,1,8920,1,2,0,1993
3,1,8921,3,2,1,1989
3,1,8921,3,2,1,1989
3,1,8921,3,2,1,1989
24,1,8923,1,1,0,1993
44,1,8925,1,2,0,1991
29,1,8925,1,2,0,1993
12,0,8925,1,2,0,1993
1,1,8926,1,2,0,1989
40,1,8926,1,2,0,1990
39,1,8926,1,2,0,1990
63,1,8926,1,2,0,1992
62,1,8927,1,2,1,1989
9,1,8927,1,2,1,1991
2,1,8927,1,2,1,1992
4,1,8929,1,1,0,1989
4,1,8934,1,2,0,1990
3,1,8934,1,2,0,1991
3,1,8935,1,1,0,1989
1,1,8935,1,1,0,1990
8,1,8935,1,1,0,1990
16,1,8936,1,1,0,1989
3,1,8936,1,1,0,1989
21,1,8938,1,2,1,1989
5,1,8939,1,2,1,1991
24,1,8940,1,2,1,1989
21,1,8940,1,2,1,1990
30,1,8940,1,2,1,1991
8,0,8940,1,2,1,1993
4,1,8941,1,1,1,1990
6,1,8941,1,1,1,1991
15,1,8941,1,1,1,1992
5,1,8941,1,1,1,1992
4,1,8941,1,1,1,1993
13,1,8942,1,2,1,1990
63,1,8942,1,2,1,1991
5,1,8942,1,2,1,1992
28,1,8942,1,2,1,1993
13,0,8942,1,2,1,1993
15,1,8944,1,2,0,1992
3,1,8945,1,1,0,1990
13,1,8945,1,1,0,1990
44,1,8945,1,1,0,1990
13,1,8945,1,1,0,1992
14,0,8946,1,2,0,1993
4,1,8947,1,1,0,1989
17,1,8947,1,1,0,1989
27,1,8950,1,1,0,1990
13,0,8950,1,1,0,1993
9,1,8953,1,2,0,1989
18,1,8953,1,2,0,1990
9,1,8953,1,2,0,1990
8,1,8953,1,2,0,1992
206,1,8955,1,2,0,1989
36,1,8956,1,2,1,1991
32,1,8959,2,1,0,1989
26,1,8959,2,1,0,1990
20,1,8959,2,1,0,1991
1,1,8959,2,1,0,1992
5,1,8959,2,1,0,1993
57,1,8960,2,2,0,1991
54,0,8960,2,2,0,1992
17,1,8962,2,2,1,1992
18,1,8963,1,1,0,1992
10,1,8963,1,1,0,1993
137,0,8966,1,2,0,1991
25,1,8970,2,2,1,1989
13,1,8970,2,2,1,1992
14,1,8970,2,2,1,1992
3,1,8971,2,1,0,1993
36,1,8972,2,1,0,1989
44,1,8972,2,1,0,1990
25,1,8972,2,1,0,1992
26,0,8972,2,1,0,1993
10,1,8973,1,1,0,1989
22,1,8973,1,1,0,1990
95,1,8973,1,1,0,1991
2,1,8973,1,1,0,1993
16,1,8974,2,2,1,1991
3,0,8976,2,1,0,1993
6,1,8977,2,2,1,1992
2,1,8979,2,1,0,1993
4,1,8980,2,1,0,1991
4,1,8980,2,1,0,1992
17,1,8980,2,1,0,1993
116,1,8981,2,2,1,1989
15,1,8982,2,2,1,1990
26,1,8984,2,1,0,1989
3,1,8984,2,1,0,1990
19,1,8984,2,1,0,1991
37,1,8984,2,1,0,1992
2,1,8984,2,1,0,1993
2,1,8984,2,1,0,1993
2,1,8984,2,1,0,1993
43,1,8988,2,1,0,1989
39,1,8988,2,1,0,1990
131,0,8988,2,1,0,1991
5,1,8989,2,1,0,1989
91,1,8989,2,1,0,1989
2,1,8989,2,1,0,1991
21,1,8989,2,1,0,1991
2,1,8989,2,1,0,1992
46,1,8989,2,1,0,1993
19,1,8990,2,1,0,1989
1,1,8990,2,1,0,1992
2,1,8990,2,1,0,1993
10,1,8992,2,1,0,1989
43,1,8992,2,1,0,1990
4,1,8992,2,1,0,1991
2,0,8993,2,1,0,1993
3,1,8995,2,1,0,1989
32,1,8995,2,1,0,1989
31,1,8995,2,1,0,1990
49,1,8995,2,1,0,1991
2,1,8995,2,1,0,1992
12,1,8995,2,1,0,1992
27,1,8995,2,1,0,1993
113,1,8996,2,2,0,1989
10,0,8996,2,2,0,1993
124,0,8998,2,1,0,1991
2,1,8999,2,1,0,1993
57,0,9003,3,1,0,1989
91,1,9005,2,1,0,1989
40,1,9005,2,1,0,1991
37,0,9005,2,1,0,1993
2,1,9006,2,1,0,1990
23,1,9009,2,1,0,1990
24,1,9012,2,2,0,1990
50,1,9014,2,1,0,1989
82,1,9014,2,1,0,1990
18,1,9016,2,1,0,1991
35,1,9017,2,1,0,1989
74,0,9017,2,1,0,1992
127,1,9018,2,2,0,1990
23,1,9018,2,2,0,1993
4,1,9018,2,2,0,1993
3,1,9019,2,2,0,1991
112,1,9019,2,2,0,1991
5,1,9020,2,1,0,1989
20,1,9020,2,1,0,1989
54,1,9020,2,1,0,1991
1,0,9020,2,1,0,1993
1,1,9021,2,2,0,1990
1,1,9021,2,2,0,1992
55,0,9021,2,2,0,1992
3,1,9023,2,2,0,1989
11,1,9023,2,2,0,1989
18,1,9023,2,2,0,1990
159,0,9023,2,2,0,1990
1,0,9024,3,1,1,1989
1,1,9030,2,1,0,1993
2,1,9031,2,1,0,1993
160,1,9033,2,2,0,1989
55,0,9033,2,2,0,1992
18,1,9035,2,2,1,1990
51,1,9035,2,2,1,1991
25,1,9036,2,1,0,1989
141,0,9036,2,1,0,1991
219,1,9037,2,2,0,1989
57,1,9038,2,2,1,1991
20,0,9038,2,2,1,1993
32,1,9040,2,2,0,1989
47,1,9040,2,2,0,1990
24,1,9040,2,2,0,1992
14,1,9040,2,2,0,1992
49,1,9042,2,1,0,1989
34,1,9042,2,1,0,1990
12,1,9042,2,1,0,1991
2,1,9043,2,1,0,1989
3,1,9043,2,1,0,1990
13,1,9045,2,2,1,1992
10,1,9045,2,2,1,1992
10,1,9045,2,2,1,1993
8,1,9046,2,2,0,1989
2,1,9046,2,2,0,1990
45,1,9046,2,2,0,1990
45,1,9047,2,2,0,1989
2,1,9047,2,2,0,1990
3,1,9047,2,2,0,1991
10,1,9047,2,2,0,1991
23,1,9047,2,2,0,1992
2,1,9047,2,2,0,1993
212,1,9048,2,2,0,1989
81,0,9049,2,1,0,1992
225,0,9050,2,2,0,1989
146,1,9051,2,1,0,1990
2,1,9051,2,1,0,1993
6,0,9051,2,1,0,1993
24,1,9052,2,1,0,1989
31,1,9052,2,1,0,1990
4,1,9052,2,1,0,1991
13,1,9052,2,1,0,1992
6,1,9052,2,1,0,1992
22,1,9053,2,2,0,1989
6,1,9053,2,2,0,1989
9,1,9053,2,2,0,1990
7,1,9053,2,2,0,1990
126,1,9053,2,2,0,1990
73,1,9055,2,1,0,1989
20,1,9055,2,1,0,1991
41,0,9055,2,1,0,1993
4,1,9057,2,2,0,1991
5,0,9057,2,2,0,1993
22,1,9058,2,1,0,1989
130,1,9058,2,1,0,1990
7,1,9058,2,1,0,1992
40,0,9058,2,1,0,1993
94,1,9061,2,1,0,1989
2,1,9061,2,1,0,1991
53,1,9061,2,1,0,1992
4,1,9062,2,1,1,1989
23,1,9062,2,1,1,1993
21,1,9063,2,2,0,1989
39,1,9064,2,2,0,1991
12,1,9064,2,2,0,1992
19,1,9065,2,2,1,1989
12,1,9065,2,2,1,1991
9,1,9065,2,2,1,1992
3,1,9066,2,1,0,1990
27,1,9068,2,1,0,1991
4,1,9069,2,1,0,1989
2,1,9069,2,1,0,1989
2,1,9069,2,1,1,1990
29,1,9069,2,1,1,1990
33,1,9070,2,2,0,1989
8,1,9071,2,1,0,1989
2,1,9072,2,1,0,1990
22,1,9073,2,1,0,1989
3,1,9073,2,1,0,1993
2,0,9073,2,1,0,1993
7,1,9076,2,1,0,1989
5,1,9076,2,1,0,1989
73,1,9076,2,1,0,1990
197,0,9077,2,1,0,1990
29,1,9079,2,1,0,1989
2,1,9079,2,1,0,1989
2,1,9079,2,1,0,1990
124,0,9079,2,1,0,1991
98,1,9081,2,2,0,1989
5,1,9081,2,2,0,1992
7,1,9087,3,2,1,1990
107,1,9090,2,1,0,1990
44,0,9090,2,1,0,1993
5,1,9092,2,2,1,1989
2,1,9092,2,2,1,1989
45,1,9092,2,2,1,1989
7,1,9093,2,1,0,1989
23,1,9093,2,1,0,1989
5,1,9093,2,1,0,1990
6,0,9093,2,1,0,1993
20,1,9094,2,1,0,1989
14,1,9094,2,1,0,1990
8,1,9094,2,1,0,1991
26,1,9094,2,1,0,1991
83,0,9094,2,1,0,1992
9,1,9095,2,2,1,1993
27,1,9096,2,1,0,1991
96,1,9096,2,1,0,1991
13,0,9096,2,1,0,1993
30,1,9097,2,1,1,1992
2,1,9099,2,1,1,1989
17,1,9100,2,2,1,1990
11,1,9100,2,2,1,1991
3,1,9102,2,1,1,1989
2,1,9102,2,1,1,1993
9,0,9104,3,2,0,1990
3,1,9105,3,1,0,1989
79,1,9106,2,2,0,1991
2,1,9106,2,2,0,1993
29,0,9106,2,2,0,1993
4,1,9107,2,1,1,1989
1,1,9107,2,1,1,1989
5,1,9107,2,1,1,1989
5,1,9107,2,1,1,1990
1,1,9107,2,1,1,1993
47,1,9108,2,2,0,1989
5,1,9108,2,2,0,1991
12,1,9109,2,2,0,1989
4,1,9110,2,1,0,1989
3,1,9110,2,1,0,1992
1,1,9110,2,1,0,1993
72,0,9111,2,1,0,1992
3,1,9114,2,1,0,1991
2,1,9114,2,1,0,1991
3,1,9114,2,1,0,1992
2,1,9114,2,1,0,1992
4,1,9114,2,1,0,1992
32,1,9114,2,1,0,1992
3,1,9116,2,1,0,1989
4,1,9116,2,1,0,1990
3,1,9116,2,1,0,1990
6,1,9116,2,1,0,1991
4,1,9116,2,1,0,1991
55,1,9116,2,1,0,1991
3,1,9116,2,1,0,1993
3,1,9118,3,2,0,1989
43,0,9118,3,2,0,1989
20,1,9119,3,2,0,1989
10,1,9119,3,2,0,1990
35,0,9122,3,2,0,1989
9,1,9123,3,1,0,1989
11,0,9124,3,2,0,1990
117,1,9134,1,2,1,1989
95,1,9134,1,2,1,1992
51,0,9135,3,2,0,1989
12,1,9136,3,1,0,1989
74,0,9137,3,1,0,1989
3,1,9138,3,2,0,1989
2,1,9138,3,2,0,1989
3,1,9138,3,2,0,1989
3,1,9138,3,2,0,1989
3,1,9138,3,2,0,1990
8,1,9140,3,1,0,1989
21,0,9140,3,1,0,1990
12,1,9141,3,2,0,1989
21,0,9142,3,2,0,1990
48,1,9144,1,2,0,1989
3,1,9144,1,2,0,1992
6,1,9144,1,2,0,1992
2,1,9144,1,2,0,1992
4,1,9144,1,2,0,1993
4,1,9144,1,2,0,1993
4,1,9149,2,1,0,1991
47,1,9149,2,1,0,1991
3,1,9155,2,1,0,1989
3,1,9155,2,1,0,1989
28,1,9155,2,1,1,1990
34,1,9155,2,1,1,1991
2,1,9155,2,1,1,1992
74,0,9155,2,1,1,1992
28,1,9156,2,2,0,1989
55,1,9156,2,2,0,1990
2,1,9156,2,2,0,1993
3,1,9160,3,1,0,1989
17,1,9160,3,1,0,1989
3,1,9162,3,1,0,1989
34,1,9162,3,1,0,1989
2,1,9163,3,1,0,1989
2,1,9163,3,1,0,1989
4,1,9163,3,1,0,1989
8,0,9163,3,1,0,1990
22,1,9164,3,2,0,1989
2,1,9164,3,2,0,1990
76,0,9172,3,2,0,1989
4,1,9173,3,2,0,1990
21,1,9177,3,1,0,1990
25,1,9181,2,1,0,1989
6,1,9181,2,1,0,1989
41,1,9181,2,1,0,1989
13,1,9181,2,1,0,1990
72,1,9181,2,1,0,1991
2,1,9184,3,1,0,1989
1,1,9187,3,1,0,1989
2,1,9187,3,1,0,1989
2,1,9187,3,1,0,1990
1,0,9187,3,1,0,1990
9,1,9191,2,1,0,1992
80,0,9192,2,2,0,1992
2,1,9194,2,1,0,1993
5,1,9197,2,1,1,1990
12,1,9197,2,1,1,1992
1,1,9197,2,1,1,1992
1,1,9197,2,1,1,1992
12,1,9197,2,1,1,1993
22,1,9197,2,1,1,1993
14,1,9198,2,1,1,1989
10,1,9198,2,1,1,1991
10,1,9198,2,1,1,1992
10,1,9198,2,1,1,1992
35,0,9198,2,1,1,1993
177,0,9199,2,2,1,1990
33,1,9200,2,1,0,1990
47,1,9200,2,1,0,1991
1,1,9200,2,1,0,1992
13,1,9200,2,1,0,1992
4,0,9200,2,1,0,1993
2,1,9202,2,2,0,1989
2,1,9202,2,2,0,1989
10,1,9202,2,2,0,1991
3,1,9205,2,2,0,1991
59,1,9205,2,2,0,1991
4,1,9205,2,2,0,1993
5,1,9206,2,2,0,1990
24,1,9206,2,2,0,1991
144,0,9214,1,2,0,1991
6,1,9215,2,1,0,1989
1,1,9215,2,1,0,1991
12,1,9215,2,1,0,1992
43,1,9216,2,1,0,1990
32,1,9216,2,1,0,1991
19,1,9217,3,1,0,1989
35,0,9218,3,1,0,1989
24,1,9219,2,2,0,1990
15,1,9220,1,2,0,1991
15,1,9221,1,2,0,1991
179,0,9222,1,2,0,1990
6,1,9225,2,2,1,1991
2,1,9225,2,2,1,1992
3,1,9225,2,2,1,1992
157,0,9232,1,1,0,1990
72,1,9233,1,2,0,1992
11,1,9234,1,2,0,1990
2,1,9234,1,2,0,1990
2,1,9234,1,2,0,1990
2,1,9234,1,2,0,1990
50,1,9234,1,2,0,1990
60,1,9234,1,2,0,1992
29,0,9235,3,1,0,1989
2,1,9237,2,1,1,1990
2,1,9237,2,1,1,1990
2,1,9237,2,1,1,1991
2,1,9237,2,1,1,1992
2,1,9237,2,1,1,1992
46,1,9238,3,2,0,1989
28,0,9238,3,2,0,1990
6,1,9244,3,2,0,1990
5,1,9246,3,2,0,1990
9,1,9250,3,1,0,1989
10,1,9252,3,2,0,1989
7,1,9252,3,2,0,1989
25,1,9253,1,1,0,1989
6,1,9253,1,1,0,1990
14,1,9253,1,1,0,1991
16,1,9253,1,1,0,1992
30,1,9253,1,1,0,1993
9,1,9254,1,2,0,1991
6,1,9260,1,2,0,1989
10,1,9261,1,2,1,1989
8,1,9261,1,2,1,1989
2,1,9261,1,2,1,1990
74,1,9261,1,2,1,1991
31,0,9261,1,2,1,1993
197,0,9263,1,1,0,1990
13,1,9266,1,1,0,1989
16,1,9266,1,1,0,1990
45,1,9266,1,1,0,1991
5,1,9266,1,1,0,1992
20,1,9266,1,1,0,1992
6,1,9266,1,1,0,1993
6,0,9266,1,1,0,1993
7,1,9268,1,2,1,1990
12,1,9269,1,1,0,1989
57,1,9269,1,1,0,1990
3,1,9270,1,1,0,1989
12,1,9275,1,2,0,1990
112,1,9275,1,2,0,1991
2,1,9275,1,2,0,1993
